Product,Capacity,Length,Width,Thickness,Voltage
LP905472,4500,72,54,9,3.7
LP906767,4800,67,67,9,3.7
LP9034128,5000,128,34,9,3.7
LP904890,5000,90,48,9,3.7
LP906068,5000,68,60,9,3.7
LP906070,5000,70,60,9,3.7
LP906772,5000,72,67,9,3.7
LP9035135,5200,135,35,9,3.7
LP906090,5800,90,60,9,3.7
LP905298,5900,98,52,9,3.7
LP9046112,6000,112,46,9,3.7
LP906395,7000,95,63,9,3.7
LP906798,7600,98,67,9,3.7
LP9065150,9000,150,65,9,3.7
LP9073121,9000,121,73,9,3.7
LP9065113,9400,113,65,9,3.7
LP9068131,9600,131,68,9,3.7
LP9074168,10000,168,74,9,3.7
LP9070175,12000,175,70,9,3.7
LP913246,1850,46,32,9.1,3.7
LP912995,3000,95,29,9.1,3.7
LP914759,3190,59,47,9.1,3.7
LP915861,4000,61,58,9.1,3.7
LP915087,5000,87,50,9.1,3.7
LP921131,210,31,11,9.2,3.7
LP922025,400,25,20,9.2,3.7
LP921942,600,42,19,9.2,3.7
LP922431,610,31,24,9.2,3.7
LP923030,730,30,30,9.2,3.7
LP922829,750,29,28,9.2,3.7
LP922753,1050,53,27,9.2,3.7
LP923132,1050,32,31,9.2,3.7
LP922843,1100,43,28,9.2,3.7
LP922845,1100,45,28,9.2,3.7
LP923352,1600,52,33,9.2,3.7
LP923145,1850,45,31,9.2,3.7
LP923448,1900,48,34,9.2,3.7
LP923455,2000,55,34,9.2,3.7
LP923460,2300,60,34,9.2,3.7
LP925045,2600,45,50,9.2,3.7
LP924261,2750,61,42,9.2,3.7
LP924461,2750,61,44,9.2,3.7
LP924365,3000,65,43,9.2,3.7
LP924266,3100,66,42,9.2,3.7
LP9222113,3150,113,22,9.2,3.7
LP923294,3300,94,32,9.2,3.7
LP924964,3300,64,49,9.2,3.7
LP924771,3600,71,47,9.2,3.7
LP925266,3800,66,52,9.2,3.7
LP924877,4000,77,48,9.2,3.7
LP924990,5300,90,49,9.2,3.7
LP926183,5900,83,61,9.2,3.7
LP9247170,6500,170,47,9.2,3.7
LP9273121,9000,121,73,9.2,3.7
LP92A6213,22000,213,106,9.2,3.7
LP9280266,24000,266,80,9.2,3.7
LP932323,400,23,23,9.3,3.7
LP932238,750,38,22,9.3,3.7
LP933229,850,29,32,9.3,3.7
LP932540,900,40,25,9.3,3.7
LP932536,1000,36,25,9.3,3.7
LP932832,1000,32,28,9.3,3.7
LP933430,1050,30,34,9.3,3.7
LP933530,1100,30,35,9.3,3.7
LP933629,1100,29,36,9.3,3.7
LP932547,1150,47,25,9.3,3.7
LP933432,1150,32,34,9.3,3.7
LP932450,1200,50,24,9.3,3.7
LP933655,2300,55,36,9.3,3.7
LP933659,2300,59,36,9.3,3.7
LP934252,2300,52,42,9.3,3.7
LP934359,2800,59,43,9.3,3.7
LP934468,3000,68,44,9.3,3.7
LP934668,3400,68,46,9.3,3.7
LP935065,3600,65,50,9.3,3.7
LP934575,3800,75,45,9.3,3.7
LP934673,4000,73,46,9.3,3.7
LP935070,4000,70,50,9.3,3.7
LP9373129,10000,129,73,9.3,3.7
LP9364159,10000,159,64,9.3,3.7
LP9375170,12000,170,75,9.3,3.7
LP946687,450,87,66,9.4,3.7
LP942931,920,31,29,9.4,3.7
LP942045,950,45,20,9.4,3.7
LP942644,1200,44,26,9.4,3.7
LP943640,1600,40,36,9.4,3.7
LP944643,2200,43,46,9.4,3.7
LP944452,2500,52,44,9.4,3.7
LP944186,4000,86,41,9.4,3.7
LP951617,120,17,16,9.5,3.7
LP951730,450,30,17,9.5,3.7
LP952035,650,35,20,9.5,3.7
LP952527,650,27,25,9.5,3.7
LP952728,700,28,27,9.5,3.7
LP952830,720,30,28,9.5,3.7
LP952040,800,40,20,9.5,3.7
LP952535,810,35,25,9.5,3.7
LP952438,830,38,24,9.5,3.7
LP952045,850,45,20,9.5,3.7
LP952537,850,37,25,9.5,3.7
LP952540,850,40,25,9.5,3.7
LP952237,900,37,22,9.5,3.7
LP952543,900,43,25,9.5,3.7
LP953048,1280,48,30,9.5,3.7
LP952848,1320,48,28,9.5,3.7
LP952258,1350,58,22,9.5,3.7
LP952260,1400,60,22,9.5,3.7
LP953043,1400,43,30,9.5,3.7
LP953142,1400,42,31,9.5,3.7
LP953438,1400,38,34,9.5,3.7
LP952070,1500,70,20,9.5,3.7
LP953450,1500,50,34,9.5,3.7
LP954045,1500,45,40,9.5,3.7
LP952955,1700,55,29,9.5,3.7
LP953747,1800,47,37,9.5,3.7
LP953748,1800,48,37,9.5,3.7
LP953842,1800,42,38,9.5,3.7
LP953455,2000,55,34,9.5,3.7
LP953749,2000,49,37,9.5,3.7
LP953562,2200,62,35,9.5,3.7
LP954450,2200,50,44,9.5,3.7
LP952678,2400,78,26,9.5,3.7
LP953364,2400,64,33,9.5,3.7
LP953965,2600,65,39,9.5,3.7
LP953566,2700,66,35,9.5,3.7
LP953090,2900,90,30,9.5,3.7
LP954071,3000,71,40,9.5,3.7
LP954070,3200,70,40,9.5,3.7
LP955255,3300,55,52,9.5,3.7
LP954380,3900,80,43,9.5,3.7
LP953896,4000,96,38,9.5,3.7
LP954673,4000,73,46,9.5,3.7
LP954877,4000,77,48,9.5,3.7
LP955070,4000,70,50,9.5,3.7
LP955266,4000,66,52,9.5,3.7
LP955565,4000,65,55,9.5,3.7
LP9540104,4700,104,40,9.5,3.7
LP954190,5000,90,41,9.5,3.7
LP954896,5000,96,48,9.5,3.7
LP955378,5000,78,53,9.5,3.7
LP955465,5000,65,54,9.5,3.7
LP955778,5000,78,57,9.5,3.7
LP955880,5000,80,58,9.5,3.7
LP955385,5100,85,53,9.5,3.7
LP955779,6000,79,57,9.5,3.7
LP9556105,7300,105,56,9.5,3.7
LP9590140,10000,140,90,9.5,3.7
LP9575175,14000,175,75,9.5,3.7
LP961924,420,24,19,9.6,3.7
LP962030,500,30,20,9.6,3.7
LP961738,530,38,17,9.6,3.7
LP961838,550,38,18,9.6,3.7
LP962731,720,31,27,9.6,3.7
LP962730,750,30,27,9.6,3.7
LP962830,750,30,28,9.6,3.7
LP962745,1300,45,27,9.6,3.7
LP963439,1300,39,34,9.6,3.7
LP964058,2600,58,40,9.6,3.7
LP963865,2900,65,38,9.6,3.7
LP964360,2900,60,43,9.6,3.7
LP963870,3000,70,38,9.6,3.7
LP964069,3600,69,40,9.6,3.7
LP964270,4000,70,42,9.6,3.7
LP965673,5000,73,56,9.6,3.7
LP9636145,6000,145,36,9.6,3.7
LP965272,6000,72,52,9.6,3.7
LP965292,6000,92,52,9.6,3.7
LP9675175,14000,175,75,9.6,3.7
LP9680218,20000,218,80,9.6,3.7
LP9690190,20700,190,90,9.6,3.7
LP972830,750,30,28,9.7,3.7
LP971948,780,48,19,9.7,3.7
LP972829,850,29,28,9.7,3.7
LP972831,880,31,28,9.7,3.7
LP973337,1350,37,33,9.7,3.7
LP972653,1500,53,26,9.7,3.7
LP973048,1500,48,30,9.7,3.7
LP972955,1800,55,29,9.7,3.7
LP973743,1800,43,37,9.7,3.7
LP976687,1800,87,66,9.7,3.7
LP974046,2000,46,40,9.7,3.7
LP974850,2650,50,48,9.7,3.7
LP974673,4000,73,46,9.7,3.7
LP976175,5600,75,61,9.7,3.7
LP9759156,11300,156,59,9.7,3.7
LP9785155,14000,155,85,9.7,3.7
LP982030,550,30,20,9.8,3.7
LP982248,1000,48,22,9.8,3.7
LP982737,1000,37,27,9.8,3.7
LP983529,1000,29,35,9.8,3.7
LP983450,1800,50,34,9.8,3.7
LP984450,2260,50,44,9.8,3.7
LP984050,2400,50,40,9.8,3.7
LP984545,2800,45,45,9.8,3.7
LP983667,2980,67,36,9.8,3.7
LP984065,3000,65,40,9.8,3.7
LP984575,4000,75,45,9.8,3.7
LP984870,4000,70,48,9.8,3.7
LP985166,5000,66,51,9.8,3.7
LP986771,5800,71,67,9.8,3.7
LP985880,6000,80,58,9.8,3.7
LP9858102,6900,102,58,9.8,3.7
LP9865110,8400,110,65,9.8,3.7
LP9875175,15000,175,75,9.8,3.7
LP9890190,21000,190,90,9.8,3.7
LP98C0200,34000,200,120,9.8,3.7
LP993450,1800,50,34,9.9,3.7
LP994542,2260,42,45,9.9,3.7
LP994544,2500,44,45,9.9,3.7
LP994261,2900,61,42,9.9,3.7
LP996098,8000,98,60,9.9,3.7
LP104843,130,43,48,10,3.7
LP101425,250,25,14,10,3.7
LP101525,280,25,15,10,3.7
LP101920,300,20,19,10,3.7
LP103836,300,36,38,10,3.7
LP101626,330,26,16,10,3.7
LP102323,400,23,23,10,3.7
LP105060,400,60,50,10,3.7
LP102320,410,20,23,10,3.7
LP101532,420,32,15,10,3.7
LP101537,500,37,15,10,3.7
LP101929,500,29,19,10,3.7
LP102029,520,29,20,10,3.7
LP102426,520,26,24,10,3.7
LP102032,600,32,20,10,3.7
LP102034,600,34,20,10,3.7
LP102228,600,28,22,10,3.7
LP102231,600,31,22,10,3.7
LP102430,600,30,24,10,3.7
LP102525,600,25,25,10,3.7
LP102626,600,26,26,10,3.7
LP102433,640,33,24,10,3.7
LP101649,650,49,16,10,3.7
LP102035,650,35,20,10,3.7
LP102428,650,28,24,10,3.7
LP101552,700,52,15,10,3.7
LP101752,700,52,17,10,3.7
LP102039,700,39,20,10,3.7
LP102530,700,30,25,10,3.7
LP102730,700,30,27,10,3.7
LP101748,720,48,17,10,3.7
LP102040,750,40,20,10,3.7
LP102534,750,34,25,10,3.7
LP101462,800,62,14,10,3.7
LP101751,800,51,17,10,3.7
LP102634,820,34,26,10,3.7
LP102042,850,42,20,10,3.7
LP102528,850,28,25,10,3.7
LP102535,850,35,25,10,3.7
LP102735,850,35,27,10,3.7
LP103028,850,28,30,10,3.7
LP101948,890,48,19,10,3.7
LP101563,900,63,15,10,3.7
LP102044,900,44,20,10,3.7
LP102045,900,45,20,10,3.7
LP102543,950,43,25,10,3.7
LP102732,950,32,27,10,3.7
LP103030,950,30,30,10,3.7
LP102050,1000,50,20,10,3.7
LP102243,1000,43,22,10,3.7
LP102342,1000,42,23,10,3.7
LP102436,1000,36,24,10,3.7
LP103035,1000,35,30,10,3.7
LP102646,1050,46,26,10,3.7
LP102932,1050,32,29,10,3.7
LP103223,1050,23,32,10,3.7
LP103436,1050,36,34,10,3.7
LP102070,1100,70,20,10,3.7
LP102540,1100,40,25,10,3.7
LP102541,1100,41,25,10,3.7
LP103041,1100,41,30,10,3.7
LP103232,1100,32,32,10,3.7
LP102548,1150,48,25,10,3.7
LP102053,1200,53,20,10,3.7
LP102055,1200,55,20,10,3.7
LP102250,1200,50,22,10,3.7
LP103039,1200,39,30,10,3.7
LP103040,1200,40,30,10,3.7
LP103042,1200,42,30,10,3.7
LP103133,1200,33,31,10,3.7
LP103235,1200,35,32,10,3.7
LP103333,1300,33,33,10,3.7
LP103438,1300,38,34,10,3.7
LP103832,1300,32,38,10,3.7
LP103442,1350,42,34,10,3.7
LP103540,1350,40,35,10,3.7
LP102060,1400,60,20,10,3.7
LP102064,1400,64,20,10,3.7
LP102650,1400,50,26,10,3.7
LP103043,1400,43,30,10,3.7
LP103045,1400,45,30,10,3.7
LP103050,1400,50,30,10,3.7
LP103633,1400,33,36,10,3.7
LP102062,1450,62,20,10,3.7
LP102553,1500,53,25,10,3.7
LP103046,1500,46,30,10,3.7
LP103048,1500,48,30,10,3.7
LP103242,1500,42,32,10,3.7
LP103243,1500,43,32,10,3.7
LP103440,1500,40,34,10,3.7
LP103443,1500,43,34,10,3.7
LP103938,1500,38,39,10,3.7
LP103740,1580,40,37,10,3.7
LP102556,1600,56,25,10,3.7
LP103640,1600,40,36,10,3.7
LP102468,1650,68,24,10,3.7
LP102465,1700,65,24,10,3.7
LP102560,1700,60,25,10,3.7
LP103445,1700,45,34,10,3.7
LP103545,1700,45,35,10,3.7
LP103047,1750,47,30,10,3.7
LP104038,1750,38,40,10,3.7
LP102670,1800,70,26,10,3.7
LP102758,1800,58,27,10,3.7
LP103058,1800,58,30,10,3.7
LP103248,1800,48,32,10,3.7
LP103450,1800,50,34,10,3.7
LP103648,1800,48,36,10,3.7
LP103845,1800,45,38,10,3.7
LP103448,1900,48,34,10,3.7
LP104040,1900,40,40,10,3.7
LP102059,1950,59,20,10,3.7
LP102959,1950,59,29,10,3.7
LP102664,2000,64,26,10,3.7
LP102778,2000,78,27,10,3.7
LP103460,2000,60,34,10,3.7
LP103650,2000,50,36,10,3.7
LP103943,2000,43,39,10,3.7
LP104044,2000,44,40,10,3.7
LP104154,2000,54,41,10,3.7
LP104343,2000,43,43,10,3.7
LP102765,2050,65,27,10,3.7
LP104045,2150,45,40,10,3.7
LP102575,2200,75,25,10,3.7
LP104046,2200,46,40,10,3.7
LP104250,2200,50,42,10,3.7
LP104443,2300,43,44,10,3.7
LP104447,2300,47,44,10,3.7
LP103360,2400,60,33,10,3.7
LP104050,2400,50,40,10,3.7
LP104545,2400,45,45,10,3.7
LP103654,2420,55,36,10,3.7
LP104453,2450,53,44,10,3.7
LP103068,2500,68,30,10,3.7
LP104450,2500,50,44,10,3.7
LP103759,2600,59,37,10,3.7
LP104049,2600,49,40,10,3.7
LP104057,2750,57,40,10,3.7
LP103665,2800,65,36,10,3.7
LP104258,2800,58,42,10,3.7
LP103565,2900,65,35,10,3.7
LP104058,2900,58,40,10,3.7
LP104750,2900,50,47,10,3.7
LP103860,3000,60,38,10,3.7
LP103965,3000,65,39,10,3.7
LP104055,3000,55,40,10,3.7
LP104065,3000,65,40,10,3.7
LP104071,3000,71,40,10,3.7
LP104149,3000,49,41,10,3.7
LP104365,3000,65,43,10,3.7
LP104655,3000,55,46,10,3.7
LP105048,3000,48,50,10,3.7
LP105050,3000,50,50,10,3.7
LP104265,3100,65,42,10,3.7
LP104167,3300,67,41,10,3.7
LP105056,3300,56,50,10,3.7
LP103874,3500,74,38,10,3.7
LP104567,3500,67,45,10,3.7
LP104860,3500,60,48,10,3.7
LP105061,3600,61,50,10,3.7
LP104558,3900,58,45,10,3.7
LP104273,4000,73,42,10,3.7
LP104569,4000,69,45,10,3.7
LP104667,4000,67,46,10,3.7
LP104668,4000,68,46,10,3.7
LP104670,4000,70,46,10,3.7
LP105065,4000,65,50,10,3.7
LP105166,4000,66,51,10,3.7
LP105269,4000,69,52,10,3.7
LP105465,4000,65,54,10,3.7
LP106248,4000,48,62,10,3.7
LP106360,4200,60,63,10,3.7
LP106065,4400,65,60,10,3.7
LP106080,4500,80,60,10,3.7
LP1033115,4800,115,33,10,3.7
LP105274,4800,74,52,10,3.7
LP105953,4800,53,59,10,3.7
LP104479,5000,79,44,10,3.7
LP105078,5000,78,50,10,3.7
LP105080,5000,80,50,10,3.7
LP105374,5000,74,53,10,3.7
LP105575,5000,75,55,10,3.7
LP106090,5000,90,60,10,3.7
LP106168,5000,68,61,10,3.7
LP105781,5500,81,57,10,3.7
LP105867,5600,67,58,10,3.7
LP105974,5800,74,59,10,3.7
LP104696,6000,96,46,10,3.7
LP104992,6000,92,49,10,3.7
LP106078,6000,78,60,10,3.7
LP105489,6200,89,54,10,3.7
LP106674,7000,74,66,10,3.7
LP1050100,7500,100,50,10,3.7
LP1050120,7500,120,50,10,3.7
LP108075,7500,75,80,10,3.7
LP1063113,9000,113,63,10,3.7
LP1065113,9000,113,65,10,3.7
LP1063120,9500,120,63,10,3.7
LP1066121,10000,121,66,10,3.7
LPA059154,11500,154,59,10,3.7
LPA175175,16000,175,75,10.1,3.7
LP102550,1400,50,25,10.2,3.7
LPA275175,15000,175,75,10.2,3.7
LPA363139,11300,139,63,10.3,3.7
LPA375175,15000,175,75,10.3,3.7
LPA395183,22000,183,95,10.3,3.7
LPA395183,22000,183,95,10.3,3.7
LPA472200,18000,200,72,10.4,3.7
LPA4A6213,25000,213,106,10.4,3.7
LPA575175,15000,175,75,10.5,3.7
LPA695183,22000,183,95,10.6,3.7
LPA6C0200,32000,200,120,10.6,3.7
LPA790190,21000,190,90,10.7,3.7
LPA795183,21000,183,95,10.7,3.7
LPA785205,22000,205,85,10.7,3.7
LPA790190,23000,190,90,10.7,3.7
LPA790190,24500,190,90,10.7,3.7
LPA885155,16800,155,85,10.8,3.7
LPA875175,16800,175,75,10.8,3.7
LPA975175,16000,175,75,10.9,3.7
LPA975175,16800,175,75,10.9,3.7
LPA975175,16800,175,75,10.9,3.7
LP113660,300,60,36,11,3.7
LP111825,450,25,18,11,3.7
LP111927,450,27,19,11,3.7
LP112425,540,25,24,11,3.7
LP112525,580,25,25,11,3.7
LP112229,600,29,22,11,3.7
LP112527,650,27,25,11,3.7
LP112426,670,26,24,11,3.7
LP112528,700,28,25,11,3.7
LP111935,750,35,19,11,3.7
LP112328,750,28,23,11,3.7
LP112330,750,30,23,11,3.7
LP112031,800,31,20,11,3.7
LP112529,850,29,25,11,3.7
LP112337,950,37,23,11,3.7
LP112344,1000,44,23,11,3.7
LP112831,1000,31,28,11,3.7
LP113030,1000,30,30,11,3.7
LP113033,1000,33,30,11,3.7
LP112539,1100,39,25,11,3.7
LP112540,1100,40,25,11,3.7
LP113232,1100,32,32,11,3.7
LP112446,1200,46,24,11,3.7
LP112737,1200,37,27,11,3.7
LP112442,1250,42,24,11,3.7
LP112448,1300,48,24,11,3.7
LP112840,1300,40,28,11,3.7
LP112545,1400,45,25,11,3.7
LP112843,1400,43,28,11,3.7
LP112847,1400,47,28,11,3.7
LP113040,1400,40,30,11,3.7
LP113045,1400,45,30,11,3.7
LP113428,1400,28,34,11,3.7
LP113432,1400,32,34,11,3.7
LP112257,1500,57,22,11,3.7
LP113437,1500,37,34,11,3.7
LP113438,1500,38,34,11,3.7
LP112649,1550,49,26,11,3.7
LP113043,1600,43,30,11,3.7
LP113535,1600,35,35,11,3.7
LP112254,1800,54,22,11,3.7
LP112556,1800,56,25,11,3.7
LP112560,1800,60,25,11,3.7
LP113248,1800,48,32,11,3.7
LP113050,1900,50,30,11,3.7
LP113840,1900,40,38,11,3.7
LP112375,2000,75,23,11,3.7
LP113252,2000,52,32,11,3.7
LP113255,2000,55,32,11,3.7
LP113450,2000,50,34,11,3.7
LP114040,2000,40,40,11,3.7
LP112568,2200,68,25,11,3.7
LP112282,2400,82,22,11,3.7
LP112765,2400,65,27,11,3.7
LP113850,2500,50,38,11,3.7
LP114246,2550,46,42,11,3.7
LP113560,2650,60,35,11,3.7
LP113657,2800,57,36,11,3.7
LP114244,2800,44,42,11,3.7
LP113465,2900,65,34,11,3.7
LP114551,2900,51,45,11,3.7
LP113565,3000,65,35,11,3.7
LP113760,3000,60,37,11,3.7
LP113960,3000,60,39,11,3.7
LP114547,3000,47,45,11,3.7
LP114646,3000,46,46,11,3.7
LP114752,3000,52,47,11,3.7
LP115052,3000,52,50,11,3.7
LP114545,3100,45,45,11,3.7
LP113952,3200,52,39,11,3.7
LP114850,3200,50,48,11,3.7
LP114354,3300,54,43,11,3.7
LP115350,3300,50,53,11,3.7
LP114458,3400,58,44,11,3.7
LP114163,3500,63,41,11,3.7
LP113868,3600,68,38,11,3.7
LP114358,3600,58,43,11,3.7
LP113386,3800,86,33,11,3.7
LP114068,4000,68,40,11,3.7
LP114265,4000,65,42,11,3.7
LP114267,4000,67,42,11,3.7
LP114858,4000,58,48,11,3.7
LP113864,4100,64,38,11,3.7
LP114077,4100,77,40,11,3.7
LP113488,4200,88,34,11,3.7
LP114170,4700,70,41,11,3.7
LP115953,4800,53,59,11,3.7
LP114470,4900,70,44,11,3.7
LP114767,4900,67,47,11,3.7
LP114865,5000,65,48,11,3.7
LP115073,5000,73,50,11,3.7
LP115075,5000,75,50,11,3.7
LP115271,5000,71,52,11,3.7
LP114187,5100,87,41,11,3.7
LP114287,5100,87,42,11,3.7
LP115472,5400,72,54,11,3.7
LP114190,5700,90,41,11,3.7
LP116075,5800,75,60,11,3.7
LP1141110,6000,110,41,11,3.7
LP115590,6300,90,55,11,3.7
LP1158113,8000,113,58,11,3.7
LP1160100,8500,100,60,11,3.7
LP1161107,9200,107,61,11,3.7
LP1160110,9500,110,60,11,3.7
LP1158115,10000,115,58,11,3.7
LP1160103,10000,103,60,11,3.7
LP115469,6000,98,46,11.5,3.7
LP1165110,9600,110,65,11.5,3.7
LP121720,330,20,17,12,3.7
LP121820,330,20,18,12,3.7
LP122535,950,35,25,12,3.7
LP122730,1000,30,27,12,3.7
LP122554,1100,54,25,12,3.7
LP122043,1200,43,20,12,3.7
LP122840,1250,40,28,12,3.7
LP123838,1350,38,38,12,3.7
LP123030,1400,30,30,12,3.7
LP123334,1400,34,33,12,3.7
LP122447,1500,47,24,12,3.7
LP123548,1600,48,35,12,3.7
LP122750,1700,50,27,12,3.7
LP123046,1800,46,30,12,3.7
LP123047,1800,47,30,12,3.7
LP123446,1800,46,34,12,3.7
LP123640,1900,40,36,12,3.7
LP122460,2000,60,24,12,3.7
LP124040,2000,40,40,12,3.7
LP123740,2100,40,37,12,3.7
LP122570,2500,70,25,12,3.7
LP123557,2500,57,35,12,3.7
LP123460,2700,60,34,12,3.7
LP123654,2800,54,36,12,3.7
LP124444,2800,44,44,12,3.7
LP123655,3000,55,36,12,3.7
LP123662,3000,62,36,12,3.7
LP124053,3000,53,40,12,3.7
LP124545,3000,45,45,12,3.7
LP124547,3000,47,45,12,3.7
LP124645,3000,45,46,12,3.7
LP124646,3100,46,46,12,3.7
LP124346,3200,46,43,12,3.7
LP123078,3300,78,30,12,3.7
LP124847,3300,47,48,12,3.7
LP125052,3300,52,50,12,3.7
LP124849,3400,49,48,12,3.7
LP124060,3450,60,40,12,3.7
LP123568,3600,68,35,12,3.7
LP124461,3600,61,44,12,3.7
LP123960,3650,60,39,12,3.7
LP124260,3850,60,42,12,3.7
LP123972,4000,72,39,12,3.7
LP124065,4000,65,40,12,3.7
LP124357,4000,57,43,12,3.7
LP124853,4000,53,48,12,3.7
LP124858,4000,58,48,12,3.7
LP125054,4000,54,50,12,3.7
LP125554,4000,54,55,12,3.7
LP123497,4500,97,34,12,3.7
LP124068,4500,68,40,12,3.7
LP124273,4500,73,42,12,3.7
LP125060,4500,60,50,12,3.7
LP124170,4700,70,41,12,3.7
LP120546,5000,65,54,12,3.7
LP124080,5000,80,40,12,3.7
LP124175,5000,75,41,12,3.7
LP124770,5000,70,47,12,3.7
LP124861,5000,61,48,12,3.7
LP125278,5000,78,52,12,3.7
LP125465,5000,65,54,12,3.7
LP125860,5000,60,58,12,3.7
LP124585,5500,85,45,12,3.7
LP124096,6000,96,40,12,3.7
LP126169,6200,69,61,12,3.7
LP125574,6700,74,55,12,3.7
LP125575,6800,75,55,12,3.7
LP1250100,7500,100,50,12,3.7
LP126090,8000,90,60,12,3.7
LP126195,9500,95,61,12,3.7
LP126196,9500,96,61,12,3.7
LP125998,9600,98,59,12,3.7
LP1260100,10000,100,60,12,3.7
LP126393,10000,93,63,12,3.7
LP126394,10000,94,63,12,3.7
LPB090215,30000,215,90,12,3.7
LP131330,480,30,13,13,3.7
LP131735,650,35,17,13,3.7
LP1346112,900,112,46,13,3.7
LP132630,1200,30,26,13,3.7
LP132045,1400,45,20,13,3.7
LP133448,2500,48,34,13,3.7
LP133657,2500,57,36,13,3.7
LP134045,2700,45,40,13,3.7
LP133656,3000,56,36,13,3.7
LP134050,3000,50,40,13,3.7
LP135150,3000,50,51,13,3.7
LP133970,6000,70,39,13,3.7
LP141330,500,30,13,14,3.7
LP142050,1000,50,20,14,3.7
LP144044,2800,44,40,14,3.7
LP143758,3000,58,37,14,3.7
